t,x_child,y_child,z_child,vx_child,vy_child,vz_child,tx_target,ty_target,tz_target,x_mother,y_mother,z_mother,vx_mother,vy_mother,vz_mother
399.6,-21.990651341053653,-44.1777329472854,19.964727908756785,8.83738900703036,-4.40245066074334,-0.0008971994686435685,-23.7587252088584,-44.334218083970335,20.0,-19.119845885634014,-46.1999079361594,20.0,9.277604017910939,-3.731317515027257,0.0
399.70000000000005,-21.102593669894055,-44.60907716125993,19.96464990591777,8.923764416161577,-4.224433618747294,-0.0006628573116581537,-22.86734837163516,-44.80049436242145,20.0,-18.19208548384292,-46.573039687662124,20.0,9.350369934267668,-3.5450315659326748,0.0
399.8,-20.206091288817213,-45.02254525331283,19.964592404531157,9.006283205375258,-4.044928222310614,-0.00048717042063454194,-21.96682489995716,-45.24885104045964,20.0,-17.257048490416153,-46.92754284425539,20.0,9.41939582731976,-3.357327651477746,0.0
399.90000000000003,-19.301524405198258,-45.41795502578556,19.96455344845049,9.085054467003872,-3.8632672271440405,-0.0002919511926417201,-21.057514991206293,-45.679108781391534,20.0,-16.315108907684177,-47.263275609403166,20.0,9.484654087632087,-3.1682808507264326,0.0
400.0,-18.389243988087387,-45.795119317329885,19.964530335260548,9.160553875213534,-3.6800186037425235,-0.00017031260622492827,-20.13978235722206,-46.09109548785768,20.0,-15.366643498920968,-47.58010369447581,20.0,9.546118612768897,-2.9779667798774767,0.0
400.1,-17.469591051589468,-46.153903669420494,19.964511555366897,9.232504854744862,-3.495668438069635,-0.00020528526678278923,-19.21399407882179,-46.48464637066827,20.0,-14.412031637644079,-47.87790037246356,20.0,9.603764817741265,-2.7864615620227795,0.0
400.20000000000005,-16.542936815399894,-46.49418251828935,19.96448848117393,9.300579869046594,-3.3099085393074166,-0.0002561985925275922,-18.280520458973143,-46.859604014717696,20.0,-13.451655155869952,-48.156546528665835,20.0,9.657569644834219,-2.5938417966952443,0.0
400.3,-15.609691619927174,-46.81579867743869,19.964473898095612,9.364324040407816,-3.1224146436794467,-3.546297382795864e-05,-17.339734874677973,-47.215818441947604,20.0,-12.48589819138653,-48.41593070833536,20.0,9.707511572835976,-2.4001845292333712,0.0
400.40000000000003,-14.670240077301374,-47.11864541706263,19.964472666384058,9.424706812108202,-2.9345201487993395,1.0828742752594285e-05,-16.392013627626273,-47.55314717133664,20.0,-11.515147034102933,-48.6559491612587,20.0,9.753570625639476,-2.2055672199615373,0.0
400.5,-13.724929148662227,-47.40267630443392,19.964486295109452,9.481511760674728,-2.746097598626406,0.00026174576513793003,-15.437735793680817,-47.87145527589054,20.0,-10.539789971538985,-48.87650588325485,20.0,9.795728380239463,-2.010067713209267,0.0
400.6,-12.774115199816185,-47.66778874127135,19.96452930823487,9.534767216246124,-2.5561511381223214,0.0005985167432216844,-14.477283071251591,-48.17061543661171,20.0,-9.560217133515039,-49.07751265457578,20.0,9.833967974094495,-1.8137642061719816,0.0
400.70000000000005,-11.818154324606171,-47.91383178754053,19.964612102490154,9.584450287954155,-2.3647097872612237,0.0010573683624777077,-13.511039628621775,-48.45050799342456,20.0,-8.57682033610559,-49.258889075192975,20.0,9.868274111878543,-1.6167352176355365,0.0
400.8,-10.857424287469978,-48.14069442494893,19.964731172836544,9.630150454769687,-2.172542960906862,0.0013240385653115916,-12.539391950285253,-48.71102099303816,20.0,-7.589992924917735,-49.42056259695653,20.0,9.898633071592222,-1.4190595565681718,0.0
400.90000000000003,-9.89230958885132,-48.34831687462924,19.964864311431473,9.672143517603466,-1.9799060326992606,0.0013387333332396771,-11.56272868235833,-48.95205023372619,20.0,-6.600129617758513,-49.562468552613346,20.0,9.925032710058135,-1.2208162905987763,0.0
401.0,-8.923209543328031,-48.53662968370752,19.965006136728817,9.709857392862324,-1.7863501488662636,0.001497772613680811,-10.581440477126076,-49.17349930700601,20.0,-5.607626346752699,-49.684550181673224,20.0,9.947462467771162,-1.0220847143904166,0.0
401.1,-7.950534508316691,-48.7055104847373,19.965162009002626,9.743643307364481,-1.5912658717294832,0.001619672862458485,-9.59591983678701,-49.375279636200936,20.0,-4.612880099975583,-49.786758653112265,20.0,9.96591337312859,-0.8229443179239837,0.0
401.20000000000005,-6.9746930809882794,-48.85490834878869,19.965343172252418,9.773185239203755,-1.3966914092981986,0.0020035921333470827,-8.60656095645712,-49.55731051186969,20.0,-3.616288762662724,-49.869053084904664,20.0,9.980378046014273,-0.6234747547028263,0.0
401.3,-5.996088542716506,-48.984830314028066,19.965535206910555,9.798905526231716,-1.2017478954893366,0.001837101029426449,-7.6137595664972215,-49.71951912408907,20.0,-2.6182509580612967,-49.93140056037495,20.0,9.9908507007506,-0.42375580989251205,0.0
401.40000000000003,-5.015099418031873,-49.09519439253472,19.965713086964087,9.820876967460926,-1.0055336746437629,0.0017205000411898224,-6.617912774226206,-49.861840591576815,20.0,-1.6191658879862365,-49.9737761413642,20.0,9.997327148417083,-0.22386736840843469,0.0
401.5,-4.03208411246946,-49.1859039093511,19.965870881815647,9.839429143787351,-0.8086566616837683,0.001435396989987032,-5.619418905083118,-49.984217987643596,20.0,-0.6194331731445281,-49.99616287820504,20.0,9.99980479851923,-0.02388938296185472,0.0
