t,x_child,y_child,z_child,vx_child,vy_child,vz_child,tx_target,ty_target,tz_target,x_mother,y_mother,z_mother,vx_mother,vy_mother,vz_mother
0.0,0.04003431765639136,0.040040484851753246,0.039991526325760744,0.8006863531278271,0.8008096970350649,0.7998305265152148,50.049999166670844,-4.999750002083326,20.0,50.0,0.0,20.0,-0.09999666671113516,9.999333346666539,0.0
0.0,0.16005275399740704,0.16006836739999417,0.15993797082753333,1.5996823736924863,1.5997479539297537,1.599098363520237,50.049999166670844,-4.999750002083326,20.0,50.0,0.0,20.0,-0.09999666671113516,9.999333346666539,0.0
0.0,0.35969311059064907,0.35972111384433536,0.3597088960452618,2.3931247581723545,2.3933069749570706,2.396320140834331,50.049999166670844,-4.999750002083326,20.0,50.0,0.0,20.0,-0.09999666671113516,9.999333346666539,0.0
0.0,0.6382048586498454,0.6211242731920197,0.6390350433398592,3.177110203011574,2.8347562119966163,3.1902028050576154,50.049999166670844,-4.999750002083326,20.0,50.0,0.0,20.0,-0.09999666671113516,9.999333346666539,0.0
0.1,0.994455463285655,0.936434409208803,0.9975153988023608,3.947901889704618,3.471446508339052,3.979404304192416,50.13997783434135,-3.997816834078284,20.0,49.99000033332889,0.999933334666654,20.0,-0.29995000279988915,9.99533374665054,0.0
0.2,1.4269367261159454,1.3198747979969376,1.4346252379395754,4.701723366901187,4.19736126742364,4.7627924785518765,50.20990117940229,-2.9942845926431225,20.0,49.9600053330489,1.999466709331708,20.0,-0.4997833628868875,9.987336146405216,0.0
0.30000000000000004,1.9338267223228038,1.7767994104859208,1.949728337058681,5.4360765572359835,4.941130982356022,5.539269503830236,50.25974123344787,-1.9895546772941688,20.0,49.91002699676021,2.9982003239722297,20.0,-0.6994168162923842,9.975343744864048,0.0
0.4,2.5130103573874747,2.3067420676105765,2.5420713214755146,6.147596144057435,5.657722160137098,6.307590184506438,50.28947806112101,-0.984028966601338,20.0,49.84008531513097,3.9957346984586346,20.0,-0.8987705122967782,9.959361338827728,0.0
0.5,3.1620991607668527,2.905584663214683,3.210786264050051,6.8341799235301295,6.319129751945031,7.066708666984283,50.29909976808718,0.021890342557925102,20.0,49.75020826390129,4.991670832341407,20.0,-1.097764712079794,9.939395321045605,0.0
0.6000000000000001,3.8785321721518438,3.567155376336712,3.9549156629131614,7.494480304169694,6.912284510495549,7.815879310277925,50.288602505791786,1.0278008958720282,20.0,49.64043179269331,5.985610364445968,20.0,-1.296319820614542,9.915453677658563,0.0
0.7000000000000001,4.659590991050521,4.284293410646249,4.7734107897191125,8.126696073803853,7.430476175695195,8.554023225841092,50.25799047299984,2.0333003425316116,20.0,49.51079981063186,6.977155732211824,20.0,-1.4943564185050917,9.887545985004742,0.0
0.8,5.502370530744421,5.049523611642831,5.66510598305295,8.728894720074145,7.874127844236434,9.279880640835643,50.20727591411634,3.0379864961644953,20.0,49.36136416878135,7.9659103307122985,20.0,-1.6917952937527758,9.855683405789106,0.0
0.9,6.403861245148695,5.855534082610609,6.6287562549360874,9.30091956801133,8.246081575119105,9.993124796827102,50.13647911428859,4.0414574957048615,20.0,49.19218463940607,8.951478671291209,20.0,-1.8885574734399313,9.81987868461852,0.0
1.0,7.361013178016034,6.6954524410693335,7.663046222571836,9.842119089335432,8.55228559405539,10.692674555887882,50.045628391292546,5.043311966132313,20.0,49.00332889206208,9.933466539753061,20.0,-2.084564255318,9.780146142904051,0.0
1.1,8.370737265660285,7.563059237349423,8.766572315744055,10.352362663549604,8.799850331546393,11.377847307556506,49.93476008420624,6.043149179016597,20.0,48.79487246653028,10.911481154043466,20.0,-2.279737239287982,9.73650167313263,0.0
1.2000000000000002,9.429946151597322,8.452836748949961,9.937846656442483,10.831815055191159,8.995699900464377,12.047639506412066,49.80391853887409,7.040569212803504,20.0,48.56689874260148,11.88513132135673,20.0,-2.4739983587581804,9.688962732510262,0.0
1.3,10.53559385302621,9.359952070435709,11.137544250192617,11.281138973386614,9.146606529250578,11.946312368590618,49.653156090169844,8.03517311277831,20.0,48.31949890672566,12.854027594607755,20.0,-2.6672699118712018,9.637548335979336,0.0
1.4000000000000001,11.684700805539055,10.280234876110926,12.29098745273065,11.70100007687029,9.25904958425377,11.122551682170059,49.48253304106272,9.026563050642203,20.0,48.05277191553854,13.817782428205689,20.0,-2.8594745925824583,9.58227904861289,0.0
1.5,12.874359387607509,11.210123534286172,13.356992144949983,12.092171564498784,9.338723579251132,10.197542162216578,49.29211763849751,10.014342483638409,20.0,47.7668244562803,14.776010333066978,20.0,-3.0505355215825602,9.52317697738911,0.0
1.6,14.101723180458013,12.146625087872774,14.331475007587844,12.45510429251129,9.391307492480896,9.292115090540653,49.08198604609639,10.998116313163957,20.0,47.46177090412204,15.728328030805889,20.0,-3.240376277047332,9.460265762348303,0.0
1.7000000000000002,15.364009830270343,13.087226912333387,15.216283621628868,12.79062870373529,9.420728996731365,8.404057190279842,48.85222231369455,11.97749104280382,20.0,47.13773327641731,16.67435460704072,20.0,-3.428920925205645,9.393570567137779,0.0
1.8,16.658577727101875,14.0297453460097,16.013076776534128,13.100729232895375,9.42963967679487,7.531805907825365,48.602918343721534,12.952074935724319,20.0,46.79484118389674,17.613711663754497,20.0,-3.6160940507122774,9.323118068946386,0.0
1.9000000000000001,17.98294766395095,14.972341652914753,16.723345519414515,13.386669504086086,9.422286461306213,6.673568949782348,48.33417385444132,13.921478171362569,20.0,46.433231778825515,18.546023470649136,20.0,-3.801820786812584,9.24893644783392,0.0
2.0,19.33478948662714,15.913485721898772,17.348406992073283,13.650166949437766,9.400594918374136,5.827660503392999,48.046096340066406,14.885313001349518,20.0,46.05304970014426,19.470917115432528,20.0,-3.986026845288464,9.171055375459787,0.0
2.1,20.71191177573064,16.85181943944994,17.88940339063413,13.892278832632265,9.366079432649236,4.992267467823953,47.73880102776145,15.843193904604073,20.0,45.65444701561541,20.388022652978506,20.0,-4.168638546172403,9.089506003214751,0.0
2.2,22.11223584253067,17.786173528326202,18.347300109035828,14.1142025033683,9.321002344875973,4.1656669002100095,47.41241083155432,16.794737741536597,20.0,45.23758316099817,21.29697325329998,20.0,-4.349582847219082,9.004320949760078,0.0
2.3000000000000003,23.533788272744534,18.715577858077864,18.722921169832645,14.316846100908965,9.267084250157247,3.346754315726325,47.06705630317162,17.739563907299353,20.0,44.80262487627626,22.19740534827599,20.0,-4.528787373120551,8.915534287981544,0.0
2.4000000000000004,24.974758501546408,19.639214388959097,19.02195993281555,14.502558475128504,9.205646367467365,2.6340209439318163,46.70287557981999,18.67729448402353,20.0,44.34974613896421,23.088958777074144,20.0,-4.706180444455725,8.823181531360085,0.0
2.5,26.43350778331689,20.55632863202792,19.25661857964772,14.672427160281146,9.136638493909105,2.0591519927116115,46.32001432893318,19.607554391981402,20.0,43.879128094518634,23.971276930210152,20.0,-4.88169110636143,8.727299619766846,0.0
2.6,27.88049989406247,21.466231500901912,19.439524175919164,14.267415054630435,9.06141888357071,1.5989599327172341,45.918625689906705,20.529971539613022,20.0,43.39095898388249,24.844006892186837,20.0,-5.055249156912822,8.627926904688188,0.0
2.7,29.23672590482835,22.368312572815775,19.581114633264004,12.857105160687183,8.980202554706532,1.2328492141795866,45.49887021284452,21.444176972358136,20.0,42.88543406819121,25.706799582655655,20.0,-5.226785175204043,8.525103133885139,0.0
