t,x_child,y_child,z_child,vx_child,vy_child,vz_child,tx_target,ty_target,tz_target,x_mother,y_mother,z_mother,vx_mother,vy_mother,vz_mother
2.7,26.207680288972863,6.380231848735393,11.481429844023651,11.431163654375558,8.635235787783685,5.26463730808516,45.49887021284452,21.444176972358136,20.0,42.88543406819121,25.706799582655655,20.0,-5.226785175204043,8.525103133885139,0.0
2.8000000000000003,27.33523631011676,7.272486994289432,12.004816957789819,11.119956768502371,9.20986712329709,5.203104967238192,45.06091579434065,22.349805020232825,20.0,42.362755550670805,26.55930989604417,20.0,-5.396230549114591,8.418869435495075,0.0
2.9000000000000004,28.42890970895987,8.220868633348234,12.521780503788943,10.753511208359892,9.757765657878933,5.1361659527442995,44.60493761032326,23.246493444092856,20.0,41.823132495759346,27.401196839593677,20.0,-5.563517502754323,8.309268301580914,0.0
3.0,29.48345162018323,9.222289255870063,13.031804607518936,10.337327016107299,10.270646792557656,5.0643161218555575,44.131118045986334,24.133883580524376,20.0,41.26678074548391,28.23212366975177,20.0,-5.728579123572217,8.196343571134861,0.0
3.1,30.4941933569106,10.272934005475763,13.534383065168637,9.877507718440103,10.742248199556364,4.987253031138459,43.63964662283804,25.011620485304498,20.0,40.69392283312669,29.051758026865254,20.0,-5.891349389120677,8.080140412543493,0.0
3.2,31.457148926779624,11.36850915536254,14.028959920688353,9.38160367894036,11.16925479817917,4.904284079255849,43.130719922894805,25.87935307537431,20.0,40.104787894214624,29.859772068119604,20.0,-6.0517631934636995,7.960705305520861,0.0
3.3000000000000003,32.368958245637145,12.504422704209231,14.514924551808873,8.854582698210109,11.549016178754647,4.815008543154569,42.604541510051035,26.736734269267433,20.0,39.499611574868254,30.65584259867169,20.0,-6.2097563732185534,7.838086022517388,0.0
3.4000000000000004,33.22674265739329,13.675835253780669,14.99162697064742,8.301105536912692,11.879234812674111,4.719039833616393,42.06132184865624,27.583421125937896,20.0,38.8786359375464,31.43965120092343,20.0,-6.3652657332198,7.7123316096113115,0.0
3.5,34.02804217916092,14.877803529371937,15.458359908940276,7.724884898439929,12.16013069915125,4.615618932240699,41.50127821933211,28.419074981932027,20.0,38.24210936422442,32.21088436188456,20.0,-6.51822907179664,7.583492366890923,0.0
3.6,34.770683370049554,16.105443380050627,15.914349347901492,7.127938919332676,12.392666314422575,4.504169846983619,40.92463463206324,29.243361586849293,20.0,37.590286457044755,32.96923359857365,20.0,-6.668585205653557,7.451619828336007,0.0
3.7,35.45269944599701,17.353884792921956,16.358775593714864,6.512382599616459,12.576161943004026,4.384355069283781,40.33162173659608,30.055951237038155,20.0,36.9234279364794,33.71439558140725,20.0,-6.816273994341415,7.316766741203153,0.0
3.8000000000000003,36.07224988128018,18.618231609466527,16.79075199437242,5.878626106046892,12.710774387887398,4.255172943867382,39.722476730182045,30.856518907472854,20.0,36.24180053704526,34.44607225552757,20.0,-6.961236364313947,7.178987044929457,0.0
3.9000000000000004,36.627569338949186,19.893616115687863,17.20930848285742,5.227763047333321,12.79691573653935,4.115956825832591,39.0974432627019,31.644744381759335,20.0,35.54567690061386,35.163970960020514,20.0,-7.1034143325559285,7.038335849556248,0.0
4.0,37.116957477595165,21.175211099146463,17.613433559840036,4.55999972558629,12.83498393263268,3.9665447138197534,38.45677133920898,32.4203123802174,20.0,34.83533546735827,35.86780454497614,20.0,-7.242751029775931,6.894869413686564,0.0
4.1000000000000005,37.538795190275415,22.458205251905362,18.00209546868207,3.876754528018734,12.824899122545327,3.8066934630209848,37.8007172199305,33.18291268598847,20.0,34.11106036438068,36.557291486344795,20.0,-7.379190723152718,6.748645121981696,0.0
4.2,37.89156989042769,23.737794749441388,18.374223539732796,3.17873947502671,12.766890828175203,3.6358679579935242,37.12954331776687,33.93224026911805,20.0,33.373141292065405,37.232155998542964,20.0,-7.512678838628091,6.599721462208805,0.0
4.3,38.17388409452553,25.009227804499353,18.728722335162917,2.4675446069301032,12.661770272984137,3.4541079506089236,36.44351809333013,34.66799540856385,20.0,32.621873408202596,37.892128144763845,20.0,-7.643161982735869,6.448158001846167,0.0
4.4,38.38446523726859,26.267850034085377,19.064508462818914,1.744078247931082,12.510674318736362,3.2616146025110395,35.74291594756312,35.389883812079965,20.0,31.85755720992901,38.53694394494846,20.0,-7.770587963957887,6.294015364257106,0.0
4.5,38.52178791340304,27.507745926573826,19.380084058384515,1.002375274757786,12.287243531032626,3.0498973088009715,35.028017111982976,36.09761673393012,20.0,31.08049841353322,39.16634548137417,20.0,-7.894905813600808,6.137355204441306,0.0
4.6000000000000005,38.58441887450507,28.722398514145823,19.673777509938198,0.2502439472828494,12.005808220407332,2.8239717222726557,34.29910753659202,36.790911090381805,20.0,30.29100783217314,39.7800810018183,20.0,-8.016065806182304,5.978240184374144,0.0
4.7,38.571573188519956,29.90699557117694,19.94443251054002,-0.5071576669850771,11.686132920214966,2.5891282897638153,33.55647877550179,37.46948957293631,20.0,29.48940125155491,40.37790502025572,20.0,-8.134019479320749,5.816733947941941,0.0
4.800000000000001,38.48287491213813,31.05837314525652,20.19131077297213,-1.2668078606514277,11.341418561376681,2.348436958878343,32.800427870315076,38.133080759248124,20.0,28.675999303622834,40.95957841504991,20.0,-8.248719653119672,5.652901095486129,0.0
4.9,38.318345035566075,32.17452385765446,20.41392756928146,-2.023789670789701,10.981595686582057,2.103898967308216,32.03125723131347,38.781419221690584,20.0,27.851127338310867,41.524868524598524,20.0,-8.360120449038781,5.486807157963014,0.0
5.0,38.07851247050694,33.254276344342905,20.61199879579164,-2.772861630392984,10.613454047186881,1.8575255628953717,31.249274516497074,39.41424563352306,20.0,27.01511529340699,42.073549240394826,20.0,-8.468177308245117,5.318518570733204,0.0
5.1000000000000005,37.7644085079715,34.296993980255266,20.785397293063774,-3.509217620315841,10.240898671060304,1.6104443825473422,30.454792508525493,40.031306872618366,20.0,26.168297562582477,42.605401097468146,20.0,-8.572847009435556,5.148102646987738,0.0
