t,x_child,y_child,z_child,vx_child,vy_child,vz_child,tx_target,ty_target,tz_target,x_mother,y_mother,z_mother,vx_mother,vy_mother,vz_mother
0.0,0.04001455014643126,0.0399967193158852,0.03999910537892347,0.800291002928625,0.7999343863177039,0.7999821075784692,50.049999166670844,-4.999750002083326,20.0,50.0,0.0,20.0,-0.09999666671113516,9.999333346666539,0.0
0.0,0.15996723792358516,0.1599232825133308,0.15996264433553192,1.5987627526144532,1.5985968776312078,1.5992886715536994,50.049999166670844,-4.999750002083326,20.0,50.0,0.0,20.0,-0.09999666671113516,9.999333346666539,0.0
0.0,0.35951451972701803,0.35939721397865265,0.3597613498272761,2.392182883454204,2.390881751675229,2.396685438281184,50.049999166670844,-4.999750002083326,20.0,50.0,0.0,20.0,-0.09999666671113516,9.999333346666539,0.0
0.0,0.6378984958045479,0.6376179712497774,0.6391417697230282,3.1754966380963947,3.1735333937472663,3.1909229596338555,50.049999166670844,-4.999750002083326,20.0,50.0,0.0,20.0,-0.09999666671113516,9.999333346666539,0.0
0.1,0.993933526850372,0.9934929350908008,0.997719628442468,3.945203982820086,3.943965883073201,3.98063421475494,50.13997783434135,-3.997816834078284,20.0,49.99000033332889,0.999933334666654,20.0,-0.29995000279988915,9.99533374665054,0.0
0.2,1.4261230894836072,1.4255775296883209,1.4349752043305009,4.698587269844621,4.697726008877196,4.764477303005719,50.20990117940229,-2.9942845926431225,20.0,49.9600053330489,1.999466709331708,20.0,-0.4997833628868875,9.987336146405216,0.0
0.30000000000000004,1.9326638687905815,1.9320532701196114,1.9502653042647458,5.432228316294866,5.431788799748613,5.541324695679181,50.25974123344787,-1.9895546772941688,20.0,49.91002699676021,2.9982003239722297,20.0,-0.6994168162923842,9.975343744864048,0.0
0.4,2.511454692125418,2.5108357344502426,2.5428409686224294,6.143588150401868,6.143860486864011,6.310188591474489,50.28947806112101,-0.984028966601338,20.0,49.84008531513097,3.9957346984586346,20.0,-0.8987705122967782,9.959361338827728,0.0
0.5,3.1601415431516715,3.1571334027740385,3.211837317474637,6.830148870123207,6.782092879611908,7.069738385569655,50.29909976808718,0.021890342557925102,20.0,49.75020826390129,4.991670832341407,20.0,-1.097764712079794,9.939395321045605,0.0
0.6000000000000001,3.8761456239833407,3.8607759902168697,3.956289664827647,7.4899327465101795,7.290758869244712,7.819308561490545,50.288602505791786,1.0278008958720282,20.0,49.64043179269331,5.985610364445968,20.0,-1.296319820614542,9.915453677658563,0.0
0.7000000000000001,4.65671103187854,4.610371052162615,4.775142119396977,8.121375411393807,7.701142369670195,8.557740529896053,50.25799047299984,2.0333003425316116,20.0,49.51079981063186,6.977155732211824,20.0,-1.4943564185050917,9.887545985004742,0.0
0.8,5.498971826601718,5.397093512079255,5.667226630735099,8.723840483069742,8.033306828662614,9.28394969686639,50.20727591411634,3.0379864961644953,20.0,49.36136416878135,7.9659103307122985,20.0,-1.6917952937527758,9.855683405789106,0.0
0.9,6.399952722987374,6.213941488571178,6.631292442983841,9.295777444643369,8.30365270117585,9.997366548108438,50.13647911428859,4.0414574957048615,20.0,49.19218463940607,8.951478671291209,20.0,-1.8885574734399313,9.81987868461852,0.0
1.0,7.356601712729503,7.055276039184711,7.666010869415902,9.837202350199217,8.523038311094805,10.697001980532779,50.045628391292546,5.043311966132313,20.0,49.00332889206208,9.933466539753061,20.0,-2.084564255318,9.780146142904051,0.0
1.1,8.365828999279346,7.916468460856427,8.769963407727982,10.34734338079763,8.700810122339512,11.382048785708811,49.93476008420624,6.043149179016597,20.0,48.79487246653028,10.911481154043466,20.0,-2.279737239287982,9.73650167313263,0.0
1.2000000000000002,9.424532568785786,8.793698112472137,9.911758627658159,10.826728009331163,8.843782909974685,11.453855612894735,49.80391853887409,7.040569212803504,20.0,48.56689874260148,11.88513132135673,20.0,-2.4739983587581804,9.688962732510262,0.0
1.3,10.529650971926676,9.683781573111434,11.03064114151369,11.275640053486647,8.957886302811247,10.923794664215903,49.653156090169844,8.03517311277831,20.0,48.31949890672566,12.854027594607755,20.0,-2.6672699118712018,9.637548335979336,0.0
1.4000000000000001,11.67816556646891,10.58397700976064,12.080453310672196,11.694651837358046,9.046022430172854,10.072448718954188,49.48253304106272,9.026563050642203,20.0,48.05277191553854,13.817782428205689,20.0,-2.8594745925824583,9.58227904861289,0.0
1.5,12.867155805503074,11.491888147427645,13.042622900222588,12.085152943325227,9.112200323167253,9.170943072053666,49.29211763849751,10.014342483638409,20.0,47.7668244562803,14.776010333066978,20.0,-3.0505355215825602,9.52317697738911,0.0
1.6,14.093792681826477,12.405440799336624,13.915509479012734,12.447584583142808,9.15885271501235,8.286788503749245,49.08198604609639,10.998116313163957,20.0,47.46177090412204,15.728328030805889,20.0,-3.240376277047332,9.460265762348303,0.0
1.7000000000000002,15.355322087971848,13.322816302917047,14.700745955733003,12.78300353976462,9.188657356596131,7.417941030656149,48.85222231369455,11.97749104280382,20.0,47.13773327641731,16.67435460704072,20.0,-3.428920925205645,9.393570567137779,0.0
1.8,16.649121337762576,14.242441015631057,15.399787080115386,13.09298145604997,9.203836897684063,6.5628814569915095,48.602918343721534,12.952074935724319,20.0,46.79484118389674,17.613711663754497,20.0,-3.6160940507122774,9.323118068946386,0.0
1.9000000000000001,17.972725032817394,15.162873554528419,16.014883442463752,13.37909244504641,9.204813880263178,5.739045789975814,48.33417385444132,13.921478171362569,20.0,46.433231778825515,18.546023470649136,20.0,-3.801820786812584,9.24893644783392,0.0
2.0,19.323796587643304,16.08279731909405,16.551882958219856,13.642338651471814,9.193661411049435,5.00094452514626,48.046096340066406,14.885313001349518,20.0,46.05304970014426,19.470917115432528,20.0,-3.986026845288464,9.171055375459787,0.0
